employee_id,department,region,education,gender,recruitment_channel,no_of_trainings,age,previous_year_rating,length_of_service,KPIs_met >80%,awards_won?,avg_training_score,is_promoted
64412,Sales & Markting,region_7,Master's & above,m,other,1,48,3.0,17,0,0,48,0
18277,,region_19,Bachelor's,m,other,1,33,2.0,3,0,0,48,0
76793,Procurement,region_31,Bachelor's,f,sourcing,1,27,4.0,2,0,0,71,0
4285,Legal,region_7,Master's & above,m,sourcing,1,41,5.0,10,1,0,61,0
54920,Sales & Markting,region_16,Bachelor's,m,other,2,46,1.0,14,0,0,52,0
12825,Analytics,region_2,Bachelor's,m,other,1,32,3.0,4,0,0,84,0
67736,HR,region_2,Master's & above,f,other,1,35,3.0,7,0,0,45,0
50208,Procurement,region_6,Bachelor's,m,other,1,24,1.0,2,1,1,63,0
75528,,region_2,Bachelor's,f,sourcing,1,52,4.0,9,0,0,50,0
13219,Sales & Markting,region_2,Master's & above,m,other,1,57,5.0,13,0,0,51,0
45531,Sales & Markting,region_3,Master's & above,m,other,1,47,1.0,4,0,0,48,0
60687,Technoogy,region_16,Bachelor's,f,sourcing,1,31,4.0,5,1,0,79,0
9069,Analytics,region_2,Bachelor's,m,sourcing,1,30,4.0,9,0,0,86,0
30178,Sales & Markting,region_2,Bachelor's,m,sourcing,1,38,4.0,4,0,0,48,0
77044,Opperations,region_31,Bachelor's,f,sourcing,1,28,3.0,5,0,0,57,0
44210,Analytics,region_22,Bachelor's,m,sourcing,1,27,1.0,2,0,0,82,0
59684,Analytics,region_22,Bachelor's,f,sourcing,1,29,2.0,2,0,0,87,0
16569,Procurement,region_4,Bachelor's,f,sourcing,1,30,3.0,7,0,0,72,0
12539,Procurement,region_22,Bachelor's,f,other,1,26,4.0,1,0,0,65,0
40531,Sales & Markting,region_23,Bachelor's,m,other,4,36,3.0,9,0,0,45,0
76063,Technoogy,region_7,,m,other,1,37,5.0,2,1,0,79,0
59904,Sales & Markting,region_30,Bachelor's,m,other,2,30,3.0,6,0,0,50,0
12363,Sales & Markting,region_20,Bachelor's,m,sourcing,1,32,5.0,6,1,0,52,0
72063,Procurement,region_8,Master's & above,m,sourcing,1,40,3.0,10,0,0,75,0
68175,HR,region_25,Bachelor's,f,other,1,27,4.0,3,0,0,47,0
6943,Sales & Markting,region_27,Bachelor's,m,other,1,35,4.0,2,1,0,44,0
52224,Opperations,region_2,Bachelor's,f,sourcing,1,43,3.0,13,0,0,58,0
12184,Opperations,region_22,Bachelor's,f,other,2,31,,6,0,0,56,0
35306,Technoogy,region_26,Bachelor's,m,sourcing,1,32,5.0,6,1,0,77,1
63504,R&D,region_29,Master's & above,m,sourcing,1,29,1.0,2,0,0,85,0
49546,Sales & Markting,region_23,Master's & above,m,sourcing,1,34,5.0,7,0,0,55,0
8256,Sales & Markting,region_1,,m,other,1,33,1.0,4,0,0,47,0
42097,Sales & Markting,region_14,Master's & above,m,sourcing,1,37,3.0,6,0,0,44,0
6441,Finance,region_26,Bachelor's,m,sourcing,1,28,,5,0,0,56,0
40906,Sales & Markting,region_26,Bachelor's,m,other,2,26,1.0,3,0,0,49,0
55041,Sales & Markting,region_13,Bachelor's,m,other,1,37,1.0,4,0,0,88,1
54810,Opperations,region_23,Bachelor's,m,sourcing,2,33,4.0,9,0,0,60,0
51863,Legal,region_2,Master's & above,f,other,3,40,5.0,4,1,0,58,0
49244,Legal,region_22,Bachelor's,m,other,1,33,1.0,7,0,0,56,0
39332,HR,region_12,Bachelor's,f,other,1,27,4.0,5,0,0,50,0
41425,Technoogy,region_15,Bachelor's,m,sourcing,1,46,3.0,14,0,0,86,0
52180,Sales & Markting,region_11,Bachelor's,m,other,1,30,,3,1,0,52,0
74257,Sales & Markting,region_4,Bachelor's,m,sourcing,4,27,4.0,3,0,0,47,0
37705,Finance,region_2,Bachelor's,m,other,3,50,4.0,5,1,0,60,0
65150,Technoogy,region_2,Bachelor's,,referred,3,31,5.0,6,1,0,82,0
37630,Finance,region_15,Bachelor's,m,sourcing,1,29,3.0,3,0,0,65,0
68610,Opperations,region_12,Bachelor's,f,other,1,30,2.0,5,0,0,56,0
39694,Sales & Markting,region_2,Bachelor's,f,other,1,35,5.0,9,0,0,49,0
25074,Sales & Markting,region_13,Bachelor's,m,sourcing,1,49,2.0,18,0,0,45,0
43168,Analytics,region_31,Bachelor's,m,sourcing,2,31,5.0,5,1,0,88,0
72061,Sales & Markting,region_16,Bachelor's,m,sourcing,1,53,,22,0,0,48,0
42155,Technoogy,region_2,Bachelor's,m,sourcing,2,40,1.0,3,0,0,83,0
45349,Opperations,region_7,Bachelor's,f,sourcing,1,31,5.0,3,1,0,57,0
45578,Sales & Markting,region_30,Bachelor's,f,sourcing,1,27,3.0,4,0,0,51,0
6633,Sales & Markting,region_14,Bachelor's,m,other,1,34,1.0,7,0,0,51,0
44674,Sales & Markting,region_2,,m,other,1,54,,4,0,0,54,0
8313,HR,region_13,Bachelor's,m,other,1,29,5.0,6,1,0,45,0
42599,Opperations,region_15,Bachelor's,,other,1,43,5.0,13,0,0,57,0
72603,Opperations,region_19,Bachelor's,f,sourcing,1,28,3.0,2,1,0,63,1
45290,Sales & Markting,region_7,Bachelor's,m,other,1,32,5.0,6,0,0,49,0
58855,Analytics,region_22,Bachelor's,m,other,2,26,3.0,3,0,0,86,0
16288,Sales & Markting,region_2,,m,sourcing,1,30,5.0,3,1,0,52,0
28275,Technoogy,region_13,Master's & above,f,sourcing,1,37,4.0,9,1,0,82,0
69129,Finance,region_28,Master's & above,m,sourcing,1,35,1.0,6,0,0,62,0
40061,Sales & Markting,region_13,Master's & above,m,referred,1,31,1.0,5,1,0,52,0
14326,Sales & Markting,region_25,Bachelor's,m,sourcing,1,33,,6,0,0,47,0
76168,Opperations,region_2,Master's & above,m,other,1,32,2.0,4,0,0,59,0
55810,Sales & Markting,region_22,Bachelor's,m,sourcing,1,36,4.0,7,0,0,47,0
65207,Sales & Markting,region_9,Bachelor's,m,sourcing,2,28,2.0,3,0,0,53,0
25402,Procurement,region_12,Bachelor's,m,other,1,28,5.0,4,1,0,69,0
31903,Sales & Markting,region_10,Master's & above,f,sourcing,1,38,1.0,8,0,0,54,0
10008,Sales & Markting,region_19,Bachelor's,m,other,1,28,4.0,2,0,0,45,0
14777,Procurement,region_2,Master's & above,m,other,1,41,2.0,6,0,0,67,0
27990,Sales & Markting,region_29,Master's & above,m,sourcing,2,32,3.0,6,0,0,43,0
15622,Sales & Markting,region_30,Bachelor's,f,other,1,32,2.0,5,0,0,50,0
59426,Procurement,region_13,Bachelor's,f,sourcing,1,28,4.0,2,1,0,67,0
64846,Opperations,region_2,Master's & above,m,other,1,36,1.0,3,0,0,60,0
26243,Procurement,region_30,Bachelor's,m,other,2,31,4.0,4,0,0,69,0
61703,Sales & Markting,region_8,Bachelor's,m,sourcing,1,29,5.0,5,0,0,51,0
59194,Analytics,region_13,Master's & above,m,sourcing,2,38,5.0,9,0,0,81,0
56294,Sales & Markting,region_22,,f,sourcing,1,27,,1,0,0,52,0
47310,Analytics,region_28,Bachelor's,m,other,2,38,5.0,9,1,0,86,1
42577,Legal,region_9,Bachelor's,m,other,1,31,4.0,6,1,0,62,0
66455,Procurement,region_2,Bachelor's,f,sourcing,1,37,4.0,5,1,0,68,0
77284,Technoogy,region_16,Bachelor's,m,sourcing,1,27,,1,0,0,82,1
72284,Technoogy,region_16,Bachelor's,m,sourcing,1,37,3.0,2,0,0,82,0
62297,Technoogy,region_16,Below Secondary,m,sourcing,1,25,4.0,4,1,0,82,1
26693,Sales & Markting,region_15,Bachelor's,m,other,1,52,1.0,7,0,0,51,0
30647,Procurement,region_8,,f,other,1,29,3.0,2,0,0,66,0
47393,Finance,region_22,Bachelor's,m,sourcing,1,28,,4,0,0,58,0
12994,Sales & Markting,region_2,,m,other,1,25,4.0,2,0,0,50,0
60630,Procurement,region_2,Bachelor's,f,referred,1,34,,4,0,0,69,0
12705,Analytics,region_8,Bachelor's,m,sourcing,1,31,3.0,6,0,0,85,0
54754,Opperations,region_14,,f,other,1,29,3.0,8,0,0,59,0
274,Sales & Markting,region_10,Master's & above,f,sourcing,1,40,3.0,7,0,0,50,0
8742,Technoogy,region_6,,f,sourcing,1,27,,1,0,0,78,0
77908,Technoogy,region_28,Bachelor's,f,sourcing,2,31,1.0,4,0,1,78,0
15823,Sales & Markting,region_7,Bachelor's,m,other,1,35,1.0,2,1,0,46,0
22452,Opperations,region_4,Master's & above,m,sourcing,1,26,5.0,1,1,0,60,0
75427,Opperations,region_22,Bachelor's,f,other,1,35,5.0,3,0,0,63,0
47530,Opperations,region_7,Bachelor's,f,other,1,30,5.0,6,0,0,60,0
24032,Sales & Markting,region_4,Bachelor's,f,sourcing,1,35,3.0,8,0,0,52,0
37887,Sales & Markting,region_2,Master's & above,m,other,2,42,3.0,17,0,0,52,0
20170,Sales & Markting,region_4,Bachelor's,,other,1,32,3.0,5,0,0,47,0
57286,Sales & Markting,region_2,Bachelor's,m,sourcing,1,30,5.0,6,0,1,91,1
2941,Sales & Markting,region_13,Master's & above,m,sourcing,1,39,3.0,6,0,0,48,0
18094,Finance,region_22,Bachelor's,m,sourcing,1,29,1.0,4,1,0,61,0
78044,Procurement,region_7,Bachelor's,m,sourcing,1,40,3.0,8,0,0,69,0
19481,Technoogy,region_2,Master's & above,,sourcing,1,52,3.0,3,0,0,79,0
71213,Opperations,region_29,Bachelor's,m,sourcing,1,26,3.0,3,0,0,60,0
9796,Sales & Markting,region_13,Bachelor's,m,other,1,52,4.0,9,0,0,50,0
15279,Opperations,region_27,Master's & above,m,sourcing,1,38,5.0,7,1,0,66,1
62196,Sales & Markting,region_4,,,other,1,33,5.0,7,0,0,51,0
76510,Sales & Markting,region_7,Bachelor's,,other,1,41,3.0,6,0,0,48,0
11428,Opperations,region_31,Bachelor's,,sourcing,1,26,5.0,4,1,0,62,0
61428,Technoogy,region_2,,f,other,1,55,2.0,13,0,0,78,0
4058,Sales & Markting,region_11,,m,other,1,32,3.0,2,0,0,49,0
23250,Analytics,region_22,Bachelor's,f,other,1,28,2.0,4,1,0,86,0
35252,Procurement,region_2,Master's & above,f,other,1,34,5.0,7,1,0,72,0
66316,Sales & Markting,region_13,Master's & above,m,other,2,45,1.0,3,0,0,47,0
19808,Technoogy,region_26,Bachelor's,f,other,1,34,5.0,8,1,0,74,0
3181,Analytics,region_32,Bachelor's,m,other,1,27,4.0,2,0,0,80,0
50149,Opperations,region_22,Master's & above,f,sourcing,1,37,3.0,9,0,0,58,0
22438,Opperations,region_24,Bachelor's,m,other,1,35,2.0,3,0,0,68,0
32936,HR,region_2,Below Secondary,f,other,1,23,3.0,2,0,0,49,0
18580,Opperations,region_25,Bachelor's,m,sourcing,1,30,3.0,5,0,0,59,0
30836,Sales & Markting,region_22,Bachelor's,m,sourcing,2,32,3.0,5,1,0,51,1
4002,Technoogy,region_23,Bachelor's,m,sourcing,1,37,3.0,6,0,0,80,0
34210,Procurement,region_2,,m,sourcing,1,41,3.0,11,0,0,83,1
16638,Opperations,region_15,Bachelor's,m,other,1,37,5.0,4,1,0,58,0
56198,Technoogy,region_7,Bachelor's,m,other,1,29,5.0,4,1,0,80,0
50465,Finance,region_7,Bachelor's,f,sourcing,1,28,3.0,5,1,0,62,0
25593,Procurement,region_20,Bachelor's,m,other,1,29,5.0,2,0,0,65,0
35276,Procurement,region_19,Bachelor's,m,other,1,34,1.0,4,0,0,71,0
15230,,region_19,Bachelor's,f,other,1,38,5.0,5,1,0,62,1
59024,Sales & Markting,region_22,,m,other,2,25,,1,1,0,50,0
72840,Technoogy,region_13,Bachelor's,m,other,1,40,3.0,5,0,0,84,0
61186,Procurement,region_22,Bachelor's,m,other,1,38,4.0,10,1,0,73,0
10349,Opperations,region_14,Bachelor's,m,other,1,43,4.0,7,0,0,74,1
73201,Analytics,region_25,Bachelor's,m,other,1,31,,1,0,0,84,0
58091,Sales & Markting,region_10,Bachelor's,m,sourcing,1,32,5.0,3,1,0,90,1
43560,Sales & Markting,region_23,Bachelor's,f,other,1,34,5.0,6,0,0,46,0
36719,Sales & Markting,region_31,Bachelor's,m,sourcing,2,35,3.0,7,0,0,51,0
5865,Procurement,region_22,,m,sourcing,1,36,3.0,7,0,0,68,0
74054,Opperations,region_15,Bachelor's,m,other,1,33,5.0,3,0,0,93,1
14048,Opperations,region_29,Master's & above,m,other,1,36,3.0,6,0,0,61,0
74860,Opperations,region_7,Bachelor's,f,other,1,30,3.0,2,0,0,52,0
30599,Analytics,region_15,Bachelor's,m,other,1,29,5.0,4,1,0,84,0
48892,Opperations,region_32,Bachelor's,f,other,1,30,,2,1,0,62,0
37254,Technoogy,region_15,Bachelor's,m,other,2,49,5.0,19,0,0,80,1
50528,Sales & Markting,region_22,Bachelor's,m,other,1,29,4.0,3,1,0,53,1
45972,Opperations,region_23,Bachelor's,m,other,3,31,3.0,4,0,0,61,0
61632,R&D,region_27,Bachelor's,m,other,2,31,1.0,4,0,0,88,0
29851,Finance,region_2,,m,other,1,44,4.0,6,0,0,59,0
30696,Opperations,region_22,Bachelor's,f,sourcing,1,37,4.0,4,1,0,64,0
2281,Procurement,region_2,Bachelor's,f,sourcing,1,27,1.0,5,0,0,66,0
64943,Sales & Markting,region_2,Master's & above,f,other,1,32,2.0,5,0,0,49,0
48714,Procurement,region_13,Master's & above,f,other,1,35,4.0,10,1,0,67,0
75498,Sales & Markting,region_2,Bachelor's,,referred,1,42,3.0,11,1,0,47,0
21319,Finance,region_11,Bachelor's,f,other,1,29,3.0,2,0,0,59,0
4049,Opperations,region_22,Bachelor's,f,sourcing,1,35,5.0,10,0,0,58,0
11239,Technoogy,region_13,Master's & above,m,other,1,32,4.0,8,1,0,91,1
63695,Opperations,region_2,Master's & above,f,other,1,35,3.0,8,1,0,57,0
62569,HR,region_2,Bachelor's,m,other,1,36,4.0,7,0,0,47,0
49672,Analytics,region_22,Bachelor's,m,sourcing,1,25,5.0,2,1,0,85,0
31735,Opperations,region_20,Bachelor's,f,other,1,29,2.0,3,0,0,59,0
75497,HR,region_2,Bachelor's,f,other,1,46,3.0,3,0,0,54,0
76832,HR,region_25,Bachelor's,f,other,1,27,,1,0,0,48,0
11540,Procurement,region_2,Bachelor's,f,sourcing,1,34,3.0,3,0,0,69,0
60954,Analytics,region_15,,m,other,1,31,3.0,4,0,0,82,0
41824,Technoogy,region_5,Bachelor's,f,other,1,28,3.0,4,0,0,82,0
59601,Technoogy,region_5,Bachelor's,m,other,1,35,5.0,7,1,0,80,0
43456,Opperations,region_22,Master's & above,m,other,1,51,5.0,5,0,0,61,0
73771,Analytics,region_9,,m,sourcing,2,33,3.0,6,0,0,85,0
26484,Sales & Markting,region_26,Bachelor's,f,sourcing,2,30,3.0,2,0,0,48,0
21386,Technoogy,region_26,Bachelor's,m,sourcing,1,36,1.0,10,0,0,80,0
59637,Sales & Markting,region_33,Master's & above,m,sourcing,1,36,5.0,3,0,0,49,0
4866,,region_7,Bachelor's,m,other,3,42,1.0,13,0,0,45,0
68737,Sales & Markting,region_5,Bachelor's,m,other,1,44,5.0,11,0,0,53,0
55379,Sales & Markting,region_1,,m,sourcing,2,36,3.0,7,0,0,50,0
22532,Sales & Markting,region_15,Bachelor's,m,sourcing,3,34,1.0,7,0,0,51,0
16843,Sales & Markting,region_31,Bachelor's,m,sourcing,3,27,,1,1,0,51,0
10673,Analytics,region_7,Master's & above,m,other,1,46,5.0,14,0,0,82,0
46256,Technoogy,region_31,Bachelor's,,other,1,39,3.0,12,1,0,80,1
43246,Opperations,region_22,Master's & above,m,other,1,44,2.0,11,1,0,58,0
33063,Opperations,region_4,Master's & above,f,other,1,45,,2,1,0,58,1
46299,Finance,region_2,Bachelor's,f,other,2,28,5.0,6,1,0,60,0
14651,R&D,region_4,Master's & above,m,sourcing,2,41,,4,0,0,93,0
68717,Sales & Markting,region_1,Master's & above,m,sourcing,1,34,3.0,3,0,0,62,1
65614,HR,region_22,Master's & above,m,sourcing,1,36,1.0,5,0,0,52,0
62177,Analytics,region_3,Bachelor's,m,sourcing,2,29,3.0,3,1,0,83,0
61139,Procurement,region_2,Bachelor's,f,sourcing,1,28,1.0,5,0,0,70,0
62809,Analytics,region_32,,m,sourcing,2,28,4.0,1,1,0,84,0
17364,Sales & Markting,region_2,,f,other,1,22,,1,0,0,45,0
68092,Sales & Markting,region_30,Bachelor's,f,sourcing,1,28,3.0,3,0,0,50,0
16942,Technoogy,region_22,Master's & above,m,sourcing,1,38,3.0,10,0,0,81,0
77547,HR,region_22,Master's & above,f,sourcing,1,34,1.0,9,0,0,52,0
8960,Finance,region_4,Master's & above,f,other,1,43,3.0,16,0,0,60,0
3444,Sales & Markting,region_2,Master's & above,m,referred,1,32,5.0,7,0,0,48,0
19878,,region_2,Bachelor's,m,other,2,26,4.0,3,0,0,86,0
24123,Opperations,region_22,Master's & above,m,other,2,37,5.0,3,1,0,60,0
55940,Analytics,region_22,Bachelor's,m,sourcing,2,27,5.0,3,0,0,80,1
60043,Technoogy,region_13,Bachelor's,m,sourcing,1,30,3.0,7,1,0,81,0
18461,Sales & Markting,region_3,Master's & above,m,other,1,33,5.0,3,0,0,46,0
61615,Sales & Markting,region_2,Master's & above,m,other,2,55,2.0,19,0,0,48,0
9174,Technoogy,region_4,Bachelor's,m,sourcing,1,31,,1,0,0,81,0
59772,Sales & Markting,region_12,Bachelor's,m,sourcing,1,26,3.0,1,0,0,48,0
38106,Sales & Markting,region_2,Bachelor's,f,other,1,51,3.0,17,0,0,50,0
20081,Opperations,region_15,Master's & above,f,sourcing,1,36,4.0,10,0,0,61,0
32937,Finance,region_13,Bachelor's,f,sourcing,1,27,3.0,3,1,0,59,0
3136,Opperations,region_2,Bachelor's,f,sourcing,1,58,5.0,17,1,0,62,0
66294,Finance,region_2,Below Secondary,m,other,2,23,,1,1,0,59,0
77869,Analytics,region_27,Bachelor's,m,other,2,26,5.0,3,0,0,85,0
15380,,region_13,Bachelor's,m,sourcing,1,25,,1,0,0,82,0
46279,Opperations,region_2,Master's & above,m,sourcing,1,50,4.0,17,1,0,60,0
39562,Opperations,region_7,Master's & above,f,other,1,39,5.0,3,1,0,65,0
53819,Sales & Markting,region_28,Bachelor's,f,sourcing,1,33,1.0,8,0,0,46,0
64786,Technoogy,region_29,Bachelor's,m,other,2,29,2.0,2,0,0,74,0
416,Opperations,region_16,Bachelor's,m,other,2,31,4.0,5,1,0,63,0
59928,R&D,region_2,Bachelor's,f,other,1,35,,6,1,0,89,0
23345,Sales & Markting,region_24,Bachelor's,m,sourcing,2,26,2.0,2,0,0,48,0
25524,Sales & Markting,region_15,Bachelor's,m,sourcing,1,42,4.0,4,0,0,53,0
34922,Sales & Markting,region_13,Bachelor's,m,other,1,28,3.0,4,0,0,47,0
48810,Sales & Markting,region_26,Bachelor's,m,sourcing,1,42,5.0,11,0,0,49,0
33046,HR,region_7,,m,other,2,34,,10,0,0,47,0
71783,Sales & Markting,region_22,Bachelor's,m,other,2,35,5.0,6,0,0,51,0
47710,Sales & Markting,region_31,Bachelor's,m,sourcing,1,30,,1,1,0,87,1
39586,Analytics,region_32,Bachelor's,f,other,1,28,3.0,5,0,0,82,0
235,Procurement,region_13,Master's & above,m,other,1,41,1.0,12,0,0,70,0
71660,Sales & Markting,region_13,Bachelor's,m,sourcing,1,32,3.0,7,1,0,53,0
69374,Sales & Markting,region_22,,m,sourcing,1,27,3.0,4,0,0,55,0
9945,Analytics,region_22,Bachelor's,f,sourcing,1,27,3.0,4,1,0,81,0
53670,Sales & Markting,region_31,Bachelor's,m,other,1,36,3.0,5,1,0,48,0
41906,Finance,region_30,Bachelor's,f,other,1,27,,1,1,0,58,1
15718,HR,region_22,Master's & above,f,sourcing,1,36,2.0,3,0,0,52,0
12836,Procurement,region_6,Bachelor's,m,other,1,31,4.0,4,1,0,68,0
34488,Sales & Markting,region_26,Bachelor's,f,sourcing,1,26,5.0,3,0,0,51,0
35408,Sales & Markting,region_2,Bachelor's,,other,1,53,3.0,18,0,0,47,0
63351,Procurement,region_20,Bachelor's,f,other,1,35,3.0,10,0,0,73,0
50242,Technoogy,region_26,Bachelor's,m,other,1,50,2.0,24,0,0,79,0
51227,Sales & Markting,region_19,Bachelor's,,other,2,33,4.0,8,1,0,50,1
58004,Opperations,region_22,Master's & above,m,sourcing,1,38,5.0,2,1,0,60,1
7163,Procurement,region_10,Master's & above,m,other,1,36,3.0,9,0,0,67,0
31189,Technoogy,region_7,Master's & above,f,sourcing,1,49,3.0,18,0,0,81,0
20735,Sales & Markting,region_2,Bachelor's,m,referred,2,31,5.0,6,0,0,48,0
56514,Finance,region_22,Bachelor's,m,other,1,25,,1,1,0,56,0
77025,Opperations,region_29,Bachelor's,f,sourcing,1,27,4.0,4,1,0,61,0
13937,Finance,region_20,Master's & above,m,other,2,33,3.0,5,0,0,57,0
51481,Opperations,region_2,Bachelor's,f,sourcing,1,55,4.0,12,0,0,59,0
704,Sales & Markting,region_22,Bachelor's,m,sourcing,2,26,4.0,4,0,0,60,1
54581,Sales & Markting,region_16,Bachelor's,m,sourcing,1,49,3.0,13,0,0,49,0
5496,Analytics,region_7,,m,other,1,25,4.0,3,1,0,82,0
47355,Opperations,region_8,Master's & above,m,other,1,38,3.0,8,1,0,63,1
39201,Sales & Markting,region_2,Bachelor's,m,sourcing,1,49,1.0,13,0,0,51,0
65006,Opperations,region_29,Master's & above,m,sourcing,1,37,1.0,3,0,0,63,0
21172,Sales & Markting,region_17,Bachelor's,m,other,1,26,,1,0,0,50,0
32448,,region_15,Bachelor's,m,sourcing,1,30,3.0,3,1,0,58,0
15602,Sales & Markting,region_2,Master's & above,m,other,2,37,3.0,3,0,0,50,0
49787,Sales & Markting,region_26,Bachelor's,m,sourcing,1,51,3.0,4,0,0,54,0
68600,Opperations,region_2,Master's & above,f,other,2,36,3.0,3,1,0,58,0
2916,Opperations,region_21,Bachelor's,m,other,1,33,2.0,8,0,0,66,0
57378,HR,region_2,Bachelor's,f,sourcing,1,30,5.0,7,1,0,52,1
57277,Procurement,region_16,Bachelor's,f,other,1,32,3.0,6,0,0,70,0
66446,Sales & Markting,region_11,Bachelor's,m,sourcing,2,29,1.0,6,0,0,49,0
73173,Opperations,region_7,,f,other,1,36,4.0,7,1,0,62,0
68204,,region_26,Bachelor's,m,other,1,53,5.0,3,0,0,48,0
38599,Sales & Markting,region_2,Bachelor's,m,sourcing,1,37,1.0,6,0,0,46,0
4786,Sales & Markting,region_23,Bachelor's,m,sourcing,1,28,4.0,4,0,0,48,0
66518,HR,region_2,Bachelor's,m,sourcing,1,27,4.0,4,0,0,48,0
21791,Legal,region_2,Bachelor's,f,sourcing,1,30,,1,0,0,61,0
47789,Technoogy,region_17,Bachelor's,m,sourcing,1,27,,4,0,0,78,0
54849,R&D,region_2,Bachelor's,m,sourcing,1,35,4.0,8,0,0,87,0
7677,Sales & Markting,region_19,Bachelor's,,other,3,37,3.0,3,0,0,50,0
4173,,region_26,Bachelor's,,other,1,41,2.0,8,0,0,46,0
49191,Opperations,region_4,Master's & above,m,other,1,38,5.0,9,0,0,78,1
44762,HR,region_26,Bachelor's,f,sourcing,1,26,3.0,4,0,0,50,0
35657,Sales & Markting,region_2,Bachelor's,,sourcing,1,40,1.0,9,0,0,49,0
34244,Opperations,region_26,Bachelor's,m,sourcing,1,28,,1,0,0,58,0
36585,Procurement,region_11,Bachelor's,f,other,1,33,4.0,2,0,0,69,0
52129,Procurement,region_29,Bachelor's,f,other,1,28,3.0,4,0,0,72,0
46313,Procurement,region_17,Bachelor's,f,other,1,39,4.0,11,1,0,71,0
9716,Procurement,region_13,Master's & above,f,other,1,33,3.0,5,0,0,70,0
27763,Sales & Markting,region_24,Bachelor's,m,other,1,33,1.0,7,0,0,46,0
28571,Sales & Markting,region_32,Bachelor's,m,sourcing,3,26,3.0,4,0,0,49,0
1076,Sales & Markting,region_2,,m,other,1,50,1.0,6,0,0,51,0
3357,Procurement,region_7,Bachelor's,m,other,3,35,3.0,7,0,0,68,0
21657,Opperations,region_22,Bachelor's,f,other,1,29,3.0,5,1,0,58,0
25582,Technoogy,region_26,Bachelor's,m,sourcing,1,48,5.0,19,1,0,78,1
2761,Opperations,region_2,Bachelor's,m,other,2,26,,1,0,0,56,0
35939,Technoogy,region_13,Master's & above,f,other,1,33,3.0,6,0,0,82,0
28597,Opperations,region_29,Bachelor's,m,other,1,25,3.0,2,0,0,61,0
73545,Opperations,region_27,Bachelor's,m,other,1,30,3.0,5,1,0,61,0
25053,HR,region_2,Bachelor's,m,other,1,27,1.0,3,0,0,48,0
33230,Opperations,region_5,Bachelor's,m,other,2,32,,4,1,0,57,0
8014,Technoogy,region_13,Bachelor's,f,other,1,30,5.0,6,0,0,80,0
37176,Opperations,region_16,Bachelor's,m,sourcing,1,29,4.0,2,1,1,72,1
32442,Opperations,region_2,Master's & above,m,other,1,46,4.0,4,0,0,61,0
73310,Procurement,region_2,Master's & above,m,sourcing,1,53,3.0,3,0,0,72,0
12261,Technoogy,region_22,Master's & above,m,other,1,37,1.0,4,0,0,75,0
18550,R&D,region_26,Master's & above,m,sourcing,1,33,3.0,6,1,0,94,1
76977,Sales & Markting,region_20,Master's & above,m,other,1,38,3.0,10,0,0,49,0
5071,Procurement,region_15,Bachelor's,m,sourcing,1,33,3.0,7,0,0,72,0
56208,Procurement,region_20,Bachelor's,m,other,1,32,4.0,4,0,0,74,0
24765,Analytics,region_16,Bachelor's,m,other,1,33,5.0,9,0,0,86,0
52697,Sales & Markting,region_11,Bachelor's,f,sourcing,2,29,1.0,3,0,0,49,0
28099,Sales & Markting,region_13,Bachelor's,m,other,1,40,1.0,7,0,0,47,0
28978,,region_2,Master's & above,f,sourcing,1,44,5.0,11,1,0,47,0
2873,Procurement,region_22,Master's & above,f,other,3,32,3.0,3,0,0,64,0
63275,Analytics,region_22,Bachelor's,m,referred,2,28,5.0,6,0,0,87,0
63297,Opperations,region_5,Bachelor's,m,other,1,31,3.0,7,0,0,55,0
67664,,region_10,Master's & above,f,other,1,36,1.0,2,0,0,76,0
18524,Legal,region_2,Master's & above,f,sourcing,1,37,3.0,7,0,0,58,0
64364,Procurement,region_17,Bachelor's,f,other,1,32,5.0,4,1,0,72,0
7816,Opperations,region_2,Master's & above,f,sourcing,1,40,1.0,8,0,0,55,0
36930,Technoogy,region_5,Bachelor's,m,other,1,32,3.0,7,0,0,77,0
24927,Analytics,region_32,Bachelor's,m,sourcing,1,30,5.0,7,0,0,86,0
12714,HR,region_24,Bachelor's,m,other,1,32,4.0,2,0,0,49,0
59989,Procurement,region_7,Master's & above,,other,1,37,4.0,10,0,0,64,0
11493,,region_15,,m,sourcing,1,23,2.0,2,0,0,55,0
67921,R&D,region_13,Master's & above,m,other,1,38,5.0,4,1,0,86,0
62793,Procurement,region_15,Master's & above,f,sourcing,1,33,5.0,6,1,0,66,0
59761,Sales & Markting,region_1,Master's & above,m,other,1,30,1.0,1,0,0,50,0
44902,Analytics,region_9,Bachelor's,m,sourcing,1,33,3.0,2,0,0,83,0
70410,Opperations,region_15,Bachelor's,m,referred,1,32,4.0,4,0,0,65,0
1564,Technoogy,region_26,Master's & above,m,sourcing,1,51,3.0,19,0,0,78,0
53049,,region_22,Bachelor's,m,other,2,27,4.0,6,0,0,51,0
39775,Procurement,region_34,Bachelor's,m,other,1,40,5.0,12,0,0,68,0
72640,Technoogy,region_2,Bachelor's,f,other,2,26,3.0,4,0,0,80,0
